순번,성별,생년,국적명,체류자격,학교명
575,남,1990,베트남,석사과정,목포대학교
576,남,1990,중국,석사과정,호서대학교
577,남,1990,중국,학사과정,목포대학교
578,여,1991,중국,전문학사과정,인하공업전문대학
579,남,1990,중국,학사과정,공주대학교
580,여,1990,중국,석사과정,동명대학교
581,여,1991,중국,학사과정,영남대학교
582,여,1991,말레이시아,교환학생,한국과학기술원
583,여,1991,베트남,석사과정,한국과학기술원
584,여,1991,중국,대학부설 어학원 연수,광신대학교
585,여,1991,중국,석사과정,단국대학교
586,여,1991,중국,교환학생,중부대학교
587,여,1991,중국,학사과정,동서대학교
588,여,1991,중국,대학부설 어학원 연수,경북대학교
589,여,1991,중국,학사과정,전남대학교
590,여,1990,중국,석사과정,상명대학교
591,남,1991,중국,학사과정,건국대학교
592,여,1991,중국,학사과정,아주대학교
593,남,1991,중국,학사과정,우송대학교
594,남,1991,중국,교환학생,전북대학교
595,남,1991,중국,학사과정,우석대학교
596,여,1991,중국,석사과정,(학)연세대학교
597,남,1991,독일,교환학생,한림대학교
598,남,1990,중국,학사과정,충북대학교
599,남,1990,중국,학사과정,청주대학교
600,남,1991,중국,전문학사과정,수원과학대학
601,남,1991,중국,대학부설 어학원 연수,고려대학교
602,여,1991,중국,학사과정,인천대학교
603,여,1991,중국,학사과정,경기대학교
604,남,1991,중국,학사과정,성공회대학교
605,여,1991,타이완,교환학생,중앙대학교
606,여,1991,중국,학사과정,배재대학교
607,여,1991,중국,학사과정,전남대학교
608,여,1991,중국,학사과정,동신대학교
609,여,1991,중국,학사과정,한림대학교
610,남,1991,캐나다,교환학생,서울대학교
611,남,1991,중국,학사과정,금오공과대학교
612,남,1991,중국,학사과정,한림대학교
613,여,1991,중국,석사과정,원광대학교
614,남,1991,라오스,석사과정,한국개발연구원국제정책대학원대학교
615,남,1991,프랑스,교환학생,경희대학교
616,여,1991,영국,석사과정,경희대학교국제캠퍼스
617,여,1991,중국,학사과정,단국대학교
618,여,1991,중국,석사과정,고려대학교
619,여,1991,베트남,석사과정,세종대학교
620,여,1991,중국,교환학생,동덕여자대학교
621,남,1991,중국,대학부설 어학원 연수,경희대학교국제캠퍼스
622,여,1990,중국,학사과정,성균관대학교
623,여,1990,중국,학사과정,경기대학교
624,여,1990,중국,석사과정,신라대학교
625,여,1990,중국,학사과정,충북대학교
626,여,1990,중국,석사과정,충북대학교
627,여,1990,중국,대학부설 어학원 연수,한성대학교
628,여,1990,중국,대학부설 어학원 연수,중앙대학교
629,여,1990,중국,석사과정,전북대학교
630,여,1990,중국,학사과정,국민대학교
631,여,1990,몽골,대학부설 어학원 연수,한림국제대학원대학교
632,여,1990,몽골,석사과정,국민대학교
633,여,1990,중국,학사과정,성균관대학교
634,여,1990,중국,석사과정,경희대학교
635,남,1990,중국,석사과정,전남대학교
636,여,1991,중국,석사과정,서강대학교
637,여,1990,말레이시아,석사과정,광주과학기술원
638,여,1990,중국,석사과정,전남대학교
639,여,1990,중국,학사과정,전남대학교
640,남,1990,중국,학사과정,경희대학교
641,남,1990,중국,학사과정,동국대학교
642,남,1990,중국,대학부설 어학원 연수,국제신학대학원대학교
643,남,1991,베트남,대학부설 어학원 연수,한국외국어대학교
644,남,1991,방글라데시,석사과정,경희대학교국제캠퍼스
645,남,1991,중국,학사과정,서울시립대학교
646,남,1991,중국,대학부설 어학원 연수,울산대학교
647,여,1991,몽골,대학부설 어학원 연수,명지대학교
648,여,1991,한국계중국인,학사과정,경희대학교
649,여,1991,중국,학사과정,경희대학교
650,여,1991,중국,학사과정,동신대학교
651,여,1991,일본,대학부설 어학원 연수,중앙대학교
652,여,1991,중국,대학부설 어학원 연수,경기대학교
653,여,1991,베트남,석사과정,서강대학교
654,여,1991,중국,학사과정,영남대학교
655,여,1991,중국,학사과정,경북대학교
656,여,1991,중국,석사과정,성균관대학교
657,남,1991,중국,학사과정,중앙대학교
658,남,1991,베트남,대학부설 어학원 연수,강남대학교
659,남,1991,중국,학사과정,상명대학교
660,남,1991,중국,대학부설 어학원 연수,한양대학교
661,남,1991,중국,학사과정,신라대학교
662,남,1991,중국,학사과정,국립대학법인 인천대학교
663,여,1991,중국,대학부설 어학원 연수,건국대학교
664,여,1991,중국,학사과정,가천대학교
665,여,1991,중국,학사과정,신라대학교
666,여,1991,일본,교환학생,가톨릭대학교(성심교정)
667,여,1991,중국,전문학사과정,영남이공대학
668,여,1991,미얀마,대학부설 어학원 연수,덕성여자대학교
669,남,1991,중국,학사과정,단국대학교
670,남,1991,중국,학사과정,상명대학교
671,남,1991,중국,학사과정,광주대학교
672,남,1991,중국,학사과정,경상대학교
673,남,1991,중국,학사과정,전주대학교
674,남,1991,중국,대학부설 어학원 연수,배재대학교
675,여,1991,중국,학사과정,순천향대학교(학)
676,여,1991,중국,학사과정,대전대학교
677,여,1991,중국,교환학생,전북대학교
678,여,1991,중국,교환학생,동국대학교 경주캠퍼스
679,여,1991,중국,교환학생,건국대학교
680,여,1991,중국,석사과정,국민대학교
681,남,1949,일본,석사과정,신라대학교
682,여,1990,중국,석사과정,부산외국어대학교
683,여,1990,중국,석사과정,이화여자대학교
684,남,1991,중국,대학부설 어학원 연수,경기대학교
685,남,1991,중국,대학부설 어학원 연수,용인송담대학
686,여,1990,중국,대학부설 어학원 연수,용인송담대학
687,여,1990,중국,석사과정,고려대학교
688,여,1990,중국,학사과정,경희대학교
689,여,1991,중국,학사과정,계명대학교
690,여,1991,중국,석사과정,경북대학교
691,여,1991,중국,학사과정,건양대학교
692,남,1991,중국,학사과정,평택대학교
693,남,1991,홍콩,대학부설 어학원 연수,경희대학교
694,남,1991,러시아(연방),학사과정,성균관대학교
695,여,1991,베트남,학사과정,국민대학교
696,여,1991,우즈베키스탄,학사과정,경희대학교
697,여,1991,미국,교환학생,(학)연세대학교
698,남,1991,중국,학사과정,가천대학교 
699,남,1991,중국,학사과정,경기대학교
700,남,1991,중국,학사과정,인하대학교
701,여,1991,중국,대학부설 어학원 연수,김천대학교
702,여,1991,타이완,교환학생,숙명여자대학교
703,여,1991,중국,학사과정,홍익대학교
704,남,1991,중국,학사과정,경기대학교
705,남,1991,중국,학사과정,대구가톨릭대학교
706,남,1991,사우디아라비아,대학부설 어학원 연수,
707,남,1991,사우디아라비아,대학부설 어학원 연수,울산대학교
708,남,1991,중국,교환학생,극동대학교
709,남,1991,중국,학사과정,목포대학교
710,남,1991,중국,대학부설 어학원 연수,두원공과대학
711,여,1991,베트남,대학부설 어학원 연수,위덕대학교
712,여,1991,중국,교환학생,수원대학교
713,여,1991,중국,학사과정,국민대학교
714,남,1991,브루나이,교환학생,숙명여자대학교
715,여,1991,중국,학사과정,전북대학교
716,남,1991,중국,교환학생,청주대학교
717,남,1991,중국,학사과정,충북대학교
718,여,1991,프랑스,교환학생,인하대학교
719,남,1991,중국,학사과정,협성대학교
720,여,1991,중국,학사과정,세명대학교
721,남,1991,중국,학사과정,가천대학교
722,남,1991,오스트레일리아,교환학생,(학)연세대학교
723,여,1991,중국,대학부설 어학원 연수,안양대학교
724,여,1991,중국,학사과정,협성대학교
725,여,1991,중국,학사과정,중앙대학교
726,여,1991,중국,학사과정,동서대학교
727,남,1991,중국,대학부설 어학원 연수,두원공과대학
728,남,1991,중국,학사과정,한양대학교
729,남,1991,중국,학사과정,한양대학교
730,여,1991,중국,전문학사과정,한국영상대학교
731,여,1991,중국,학사과정,군산대학교
732,여,1991,독일,교환학생,고려대학교
733,여,1991,멕시코,학사과정,경희대학교
734,여,1991,중국,학사과정,국민대학교
735,여,1991,중국,학사과정,경상대학교
736,여,1991,중국,대학부설 어학원 연수,중앙대학교
737,여,1991,미국,교환학생,숙명여자대학교
738,여,1991,중국,학사과정,(학)연세대학교
739,여,1991,중국,학사과정,한양대학교
740,여,1991,중국,학사과정,한양대학교
741,여,1991,체코,교환학생,서강대학교
742,여,1991,중국,대학부설 어학원 연수,(학)연세대학교
743,여,1991,일본,대학부설 어학원 연수,(학)연세대학교
744,남,1991,중국,교환학생,중앙대학교
745,남,1991,중국,학사과정,(학)연세대학교
746,여,1991,스페인,교환학생,서울대학교
747,여,1991,중국,석사과정,이화여자대학교
748,여,1991,중국,대학부설 어학원 연수,(학)연세대학교
749,여,1991,중국,학사과정,국민대학교
750,남,1991,필리핀,석사과정,세종대학교
751,남,1991,엘살바도르,석사과정,경희대학교국제캠퍼스
752,여,1991,미국,교환학생,충북대학교
753,남,1991,중국,학사과정,동명대학교
754,여,1991,중국,석사과정,서울대학교
755,여,1991,가나,학사과정,전남대학교
756,여,1991,중국,학사과정,한림대학교
757,여,1991,중국,학사과정,우석대학교
758,남,1991,포르투갈,교환학생,중앙대학교
759,남,1991,중국,학사과정,우석대학교
760,남,1991,중국,석사과정,부산대학교
761,남,1991,중국,학사과정,남서울대학교
762,남,1991,중국,학사과정,나사렛대학교
763,남,1991,중국,학사과정,백석대학교
764,남,1991,우즈베키스탄,학사과정,세종대학교
765,남,1991,중국,대학부설 어학원 연수,숭실대학교
766,남,1991,중국,학사과정,한세대학교
767,여,1991,중국,학사과정,한서대학교
768,여,1991,중국,학사과정,청운대학교
769,여,1991,중국,교환학생,경기대학교
770,여,1991,중국,학사과정,건국대학교
771,여,1991,중국,학사과정,우송대학교
772,여,1991,중국,교환학생,전남대학교
773,여,1991,일본,대학부설 어학원 연수,선문대학교
774,남,1991,중국,학사과정,한밭대학교
775,남,1991,중국,학사과정,성균관대학교
776,여,1991,일본,교환학생,국립부경대학교
777,여,1991,중국,학사과정,연세대학교
778,여,1991,중국,학사과정,남서울대학교
779,남,1991,파키스탄,대학부설 어학원 연수,인하대학교
780,남,1991,중국,학사과정,경희대학교국제캠퍼스
781,남,1991,중국,학사과정,상명대학교
782,남,1991,중국,학사과정,상명대학교
783,남,1991,중국,학사과정,성균관대학교
784,남,1991,중국,학사과정,중앙대학교
785,여,1991,중국,학사과정,영남대학교
786,여,1991,중국,대학부설 어학원 연수,경희대학교
787,여,1991,네덜란드,교환학생,영남대학교
788,남,1992,몽골,학사과정,김천대학교
789,남,1992,중국,학사과정,우석대학교
790,여,1991,중국,학사과정,순천향대학교(학)
791,여,1991,중국,대학부설 어학원 연수,(학)연세대학교
792,여,1991,중국,학사과정,안동대학교
793,여,1991,말레이시아,학사과정,고려대학교
794,여,1991,말레이시아,학사과정,서울대학교
795,여,1992,베트남,학사과정,(학)연세대학교
796,여,1992,중국,전문학사과정,대구미래대학
797,여,1992,중국,전문학사과정,대구미래대학
798,여,1992,타이완,교환학생,안동대학교
799,여,1992,중국,학사과정,우송대학교
800,남,1991,키르기스스탄,대학부설 어학원 연수,국립부경대학교
801,여,1991,중국,학사과정,영남대학교
802,여,1991,중국,학사과정,한밭대학교
803,여,1991,중국,학사과정,호남대학교
804,여,1992,중국,교환학생,배재대학교
805,여,1992,중국,교환학생,경상대학교
806,남,1991,중국,학사과정,안동대학교
